ville,adresse,type,date,prix,surface,operation,description,surface_predicted
Mohammedia,Non spécifié,Appartement,25/04/2026,370000,65.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 65 m² Mohammedia",
Mohammedia,Non spécifié,Appartement,15/03/2026,450000,97.0,à vendre,"2 chambre, 1 salon. Appartement  3 pièces 97 m² Mohammedia",
Mohammedia,Zenata,Appartement,04/03/2026,550000,64.0,à vendre,"2 chambre, 1 salon, avec Garage. Appartement  3 pièces 64 m² Mohammedia  « Zenata »",
Mohammedia,Nassim,Appartement,23/02/2026,1100000,127.0,à vendre,"4 chambre, 1 salon, avec Garage. Appartement  5 pièces 127 m² Mohammedia  « Nassim »",
Mohammedia,Hay Mesk Lil,Appartement,07/02/2026,850000,95.0,à vendre,"2 chambre, 2 salon. Appartement  4 pièces 95 m² Mohammedia  « Hay Mesk Lil »",
Casablanca,Bourgogne,Appartement,07/05/2026,5500,72.0,Location,Appartement  3 pièces 72 m² Casablanca  « Bourgogne »,
Casablanca,Maarif,Appartement,07/05/2026,24000,60.0,Location,Appartement  2 pièces 60 m² Casablanca  « Maarif »,
Casablanca,Oasis,Appartement,05/05/2026,7500,50.0,Location,Appartement meublé 2 pièces 50 m² Casablanca  « Oasis »,
Casablanca,Hay Hassani,Appartement,05/05/2026,2300,58.0,Location,Appartement  3 pièces 58 m² Casablanca  « Hay Hassani »,
Casablanca,Maarif,Appartement,04/05/2026,6000,110.0,Location,Appartement  4 pièces 110 m² Casablanca  « Maarif »,
Casablanca,Non spécifié,Appartement,04/05/2026,2500,56.0,Location,Appartement  3 pièces 56 m² Casablanca,
Casablanca,Non spécifié,Appartement,03/05/2026,6500,60.0,Location,Appartement meublé 3 pièces 60 m² Casablanca,
Casablanca,Maarif,Appartement,26/04/2026,24000,45.0,Location,Appartement meublé 2 pièces 45 m² Casablanca  « Maarif »,
Casablanca,Derb Ghallef,Appartement,24/04/2026,9000,6000.0,Location,Appartement  3 pièces 6000 m² Casablanca  « Derb Ghallef »,
Casablanca,Riviera,Appartement,24/04/2026,6000,49.0,Location,Appartement  2 pièces 49 m² Casablanca  « Riviera »,
Casablanca,Non spécifié,Appartement,24/04/2026,6500,98.0,Location,Appartement meublé 3 pièces 98 m² Casablanca,
Casablanca,Maârif Extension,Appartement,24/04/2026,7500,80.0,Location,Appartement  3 pièces 80 m² Casablanca  « Maârif Extension »,
Casablanca,Racine,Appartement,24/04/2026,15900,170.0,Location,Appartement  6 pièces 170 m² Casablanca  « Racine »,
Casablanca,Gauthier,Appartement,22/04/2026,13000,180.0,Location,Appartement  5 pièces 180 m² Casablanca  « Gauthier »,
Casablanca,Derb Omar,Appartement,21/04/2026,6550,56.0,Location,Appartement meublé 2 pièces 56 m² Casablanca  « Derb Omar »,
Casablanca,Les Princesses,Appartement,20/04/2026,10000,100.0,Location,Appartement meublé 3 pièces 100 m² Casablanca  « Les Princesses »,
Casablanca,Non spécifié,Appartement,19/04/2026,11000,130.0,Location,Appartement meublé 4 pièces 130 m² Casablanca,
Casablanca,Racine,Appartement,19/04/2026,12000,91.0,Location,Appartement meublé 3 pièces 91 m² Casablanca  « Racine »,
Casablanca,Val Fleuri,Appartement,18/04/2026,14002,154.0,Location,Appartement  5 pièces 154 m² Casablanca  « Val Fleuri »,
Casablanca,Non spécifié,Appartement,18/04/2026,18000,40.0,Location,Appartement meublé 2 pièces 40 m² Casablanca,
Casablanca,Aïn Borja,Appartement,18/04/2026,6500,131.0,Location,Appartement meublé 5 pièces 131 m² Casablanca  « Aïn Borja »,
Casablanca,Non spécifié,Appartement,17/04/2026,9000,160.0,Location,Appartement  4 pièces 160 m² Casablanca,
Casablanca,Abdelmoumen,Appartement,17/04/2026,5300,50.0,Location,Appartement  2 pièces 50 m² Casablanca  « Abdelmoumen »,
Casablanca,Sidi Maarouf,Appartement,17/04/2026,3700,70.0,Location,Appartement  4 pièces 70 m² Casablanca  « Sidi Maarouf »,
Casablanca,Non spécifié,Appartement,16/04/2026,18000,70.0,Location,Appartement  2 pièces 70 m² Casablanca,
Casablanca,Les Princesses,Appartement,16/04/2026,8500,64.0,Location,Appartement  2 pièces 64 m² Casablanca  « Les Princesses »,
Casablanca,Beauséjour,Appartement,16/04/2026,8000,84.0,Location,Appartement  3 pièces 84 m² Casablanca  « Beauséjour »,
Casablanca,Bourgogne,Appartement,16/04/2026,9000,97.0,Location,Appartement  3 pièces 97 m² Casablanca  « Bourgogne »,
Casablanca,Riviera,Appartement,16/04/2026,6800,80.0,Location,Appartement  3 pièces 80 m² Casablanca  « Riviera »,
Casablanca,Non spécifié,Appartement,16/04/2026,12000,70.0,Location,Appartement  3 pièces 70 m² Casablanca,
Casablanca,Maârif Extension,Appartement,13/04/2026,10500,125.0,Location,Appartement  4 pièces 125 m² Casablanca  « Maârif Extension »,
Casablanca,Palmier,Appartement,08/04/2026,7000,45.0,Location,Appartement meublé 2 pièces 45 m² Casablanca  « Palmier »,
Casablanca,Palmier,Appartement,06/04/2026,7000,56.0,Location,Appartement meublé 2 pièces 56 m² Casablanca  « Palmier »,
Casablanca,Non spécifié,Appartement,06/04/2026,6500,86.0,Location,Appartement  3 pièces 86 m² Casablanca,
Casablanca,Derb Ghallef,Appartement,06/04/2026,8500,100.0,Location,Appartement meublé 4 pièces 100 m² Casablanca  « Derb Ghallef »,
Casablanca,Bachkou,Appartement,05/04/2026,6500,120.0,Location,Appartement  4 pièces 120 m² Casablanca  « Bachkou »,
Casablanca,Maârif Extension,Appartement,05/04/2026,7000,45.0,Location,Appartement meublé 2 pièces 45 m² Casablanca  « Maârif Extension »,
Casablanca,Aïn Borja,Appartement,04/04/2026,4000,70.0,Location,Appartement  3 pièces 70 m² Casablanca  « Aïn Borja »,
Casablanca,Maarif,Appartement,04/04/2026,6500,52.0,Location,Appartement meublé 2 pièces 52 m² Casablanca  « Maarif »,
Casablanca,Hermitage,Appartement,03/04/2026,6500,56.0,Location,Appartement  2 pièces 56 m² Casablanca  « Hermitage »,
Casablanca,Ben Ejdia,Appartement,03/04/2026,4700,48.0,Location,Appartement meublé 2 pièces 48 m² Casablanca  « Ben Ejdia »,
Casablanca,Belvédère,Appartement,02/04/2026,6000,60.0,Location,Appartement meublé 2 pièces 60 m² Casablanca  « Belvédère »,
Casablanca,Non spécifié,Appartement,31/03/2026,1800,54.0,Location,Appartement  3 pièces 54 m² Casablanca,
Casablanca,Roches Noires,Appartement,26/03/2026,15000,62.0,Location,Appartement meublé 2 pièces 62 m² Casablanca  « Roches Noires »,
Casablanca,Centre Ville,Appartement,18/03/2026,4200,75.0,Location,Appartement  3 pièces 75 m² Casablanca  « Centre Ville »,
Casablanca,Racine,Appartement,13/03/2026,8000,70.0,Location,Appartement meublé 2 pièces 70 m² Casablanca  « Racine »,
Casablanca,Gauthier,Appartement,13/03/2026,8000,60.0,Location,Appartement meublé 2 pièces 60 m² Casablanca  « Gauthier »,
Casablanca,Triangle D'or,Appartement,13/03/2026,15000,165.0,Location,Appartement  3 pièces 165 m² Casablanca  « Triangle D'or »,
Casablanca,Gauthier,Appartement,13/03/2026,11700,140.0,Location,Appartement  3 pièces 140 m² Casablanca  « Gauthier »,
Casablanca,Palmier,Appartement,13/03/2026,9000,102.0,Location,Appartement meublé 3 pièces 102 m² Casablanca  « Palmier »,
Casablanca,Triangle D'or,Appartement,13/03/2026,11500,110.0,Location,Appartement  4 pièces 110 m² Casablanca  « Triangle D'or »,
Casablanca,Les Princesses,Appartement,13/03/2026,7000,41.0,Location,Appartement meublé 2 pièces 41 m² Casablanca  « Les Princesses »,
Casablanca,Gauthier,Appartement,13/03/2026,20000,220.0,Location,Appartement  5 pièces 220 m² Casablanca  « Gauthier »,
Casablanca,Gauthier,Appartement,13/03/2026,16000,165.0,Location,Appartement  5 pièces 165 m² Casablanca  « Gauthier »,
Casablanca,Aïn Diab,Appartement,13/03/2026,8500,137.0,Location,Appartement  4 pièces 137 m² Casablanca  « Aïn Diab »,
Casablanca,Abdelmoumen,Appartement,13/03/2026,8500,46.0,Location,Appartement meublé 2 pièces 46 m² Casablanca  « Abdelmoumen »,
Casablanca,Mers Sultan,Appartement,12/03/2026,3700,42.0,Location,Appartement  2 pièces 42 m² Casablanca  « Mers Sultan »,
Casablanca,Maarif,Appartement,12/03/2026,6000,48.0,Location,Appartement meublé 2 pièces 48 m² Casablanca  « Maarif »,
Casablanca,Roches Noires,Appartement,12/03/2026,16500,62.0,Location,Appartement meublé 2 pièces 62 m² Casablanca  « Roches Noires »,
Casablanca,Les Princesses,Appartement,11/03/2026,7500,85.0,Location,Appartement  3 pièces 85 m² Casablanca  « Les Princesses »,
Casablanca,Bourgogne,Appartement,11/03/2026,7800,116.0,Location,Appartement  3 pièces 116 m² Casablanca  « Bourgogne »,
Casablanca,Aïn Diab,Appartement,06/03/2026,8000,73.0,Location,Appartement  3 pièces 73 m² Casablanca  « Aïn Diab »,
Casablanca,Les Princesses,Appartement,05/03/2026,8000,60.0,Location,Appartement  2 pièces 60 m² Casablanca  « Les Princesses »,
Casablanca,Val Fleuri,Appartement,23/02/2026,6500,45.0,Location,Appartement  2 pièces 45 m² Casablanca  « Val Fleuri »,
Casablanca,Triangle D'or,Appartement,23/02/2026,8500,10.0,Location,Appartement meublé 1 pièces 10 m² Casablanca  « Triangle D'or »,
Casablanca,Les Princesses,Appartement,23/02/2026,9000,0.0,Location,Appartement  2 pièces 0 m² Casablanca  « Les Princesses »,
Casablanca,Bourgogne,Appartement,23/02/2026,7000,52.0,Location,Appartement  2 pièces 52 m² Casablanca  « Bourgogne »,
Casablanca,Franceville,Appartement,23/02/2026,8500,74.0,Location,Appartement  3 pièces 74 m² Casablanca  « Franceville »,
Casablanca,Non spécifié,Appartement,23/02/2026,12000,128.0,Location,Appartement  4 pièces 128 m² Casablanca,
Casablanca,Maarif,Appartement,23/02/2026,9000,150.0,Location,Appartement  4 pièces 150 m² Casablanca  « Maarif »,
Casablanca,Roches Noires,Appartement,23/02/2026,8000,87.0,Location,Appartement  3 pièces 87 m² Casablanca  « Roches Noires »,
Casablanca,Aïn Borja,Appartement,22/02/2026,6600,77.0,Location,Appartement  3 pièces 77 m² Casablanca  « Aïn Borja »,
Casablanca,Belvédère,Appartement,22/02/2026,5250,46.0,Location,Appartement meublé 2 pièces 46 m² Casablanca  « Belvédère »,
Casablanca,Route D'azemmour,Appartement,21/02/2026,10500,50.0,Location,Appartement meublé 2 pièces 50 m² Casablanca  « Route D'azemmour »,
Casablanca,Centre Ville,Appartement,21/02/2026,12000,80.0,Location,Appartement meublé 2 pièces 80 m² Casablanca  « Centre Ville »,
Casablanca,Maârif Extension,Appartement,20/02/2026,3500,46.0,Location,Appartement  2 pièces 46 m² Casablanca  « Maârif Extension »,
Casablanca,Ain Sebaa,Appartement,19/02/2026,5000,91.0,Location,Appartement  3 pièces 91 m² Casablanca  « Ain Sebaa »,
Casablanca,Les Princesses,Appartement,18/02/2026,9000,58.0,Location,Appartement meublé 2 pièces 58 m² Casablanca  « Les Princesses »,
Casablanca,Anfa,Appartement,17/02/2026,4000,44.0,Location,Appartement  2 pièces 44 m² Casablanca  « Anfa »,
Casablanca,Anfa,Appartement,17/02/2026,2200,23.0,Location,Appartement  1 pièces 23 m² Casablanca  « Anfa »,
Casablanca,Centre Ville,Appartement,17/02/2026,2000,23.0,Location,Appartement  1 pièces 23 m² Casablanca  « Centre Ville »,
Casablanca,Belvédère,Appartement,17/02/2026,1500,33.0,Location,Appartement  1 pièces 33 m² Casablanca  « Belvédère »,
Casablanca,2 Mars,Appartement,15/02/2026,21000,170.0,Location,Appartement meublé 6 pièces 170 m² Casablanca  « 2 Mars »,
Casablanca,Non spécifié,Appartement,15/02/2026,18000,110.0,Location,Appartement meublé 4 pièces 110 m² Casablanca,
Casablanca,Centre Ville,Appartement,15/02/2026,4600,53.0,Location,Appartement  2 pièces 53 m² Casablanca  « Centre Ville »,
Casablanca,Maarif,Appartement,14/02/2026,12000,130.0,Location,Appartement meublé 5 pièces 130 m² Casablanca  « Maarif »,
Casablanca,Centre Ville,Appartement,12/02/2026,5000,54.0,Location,Appartement  2 pièces 54 m² Casablanca  « Centre Ville »,
Casablanca,Racine,Appartement,12/02/2026,11500,160.0,Location,Appartement  5 pièces 160 m² Casablanca  « Racine »,
Casablanca,Triangle D'or,Appartement,11/02/2026,15000,165.0,Location,Appartement  3 pièces 165 m² Casablanca  « Triangle D'or »,
Casablanca,Maarif,Appartement,10/02/2026,15000,90.0,Location,Appartement meublé 3 pièces 90 m² Casablanca  « Maarif »,
Casablanca,Racine,Appartement,10/02/2026,17000,155.0,Location,Appartement  4 pièces 155 m² Casablanca  « Racine »,
Casablanca,Triangle D'or,Appartement,10/02/2026,12500,110.0,Location,Appartement  4 pièces 110 m² Casablanca  « Triangle D'or »,
Casablanca,Maarif,Appartement,10/02/2026,8500,73.0,Location,Appartement meublé 2 pièces 73 m² Casablanca  « Maarif »,
Casablanca,Racine,Appartement,10/02/2026,16000,178.0,Location,Appartement  4 pièces 178 m² Casablanca  « Racine »,
Casablanca,Racine,Appartement,10/02/2026,14000,130.0,Location,Appartement  4 pièces 130 m² Casablanca  « Racine »,
Casablanca,Ben Ejdia,Appartement,07/02/2026,5250,50.0,Location,Appartement meublé 2 pièces 50 m² Casablanca  « Ben Ejdia »,
Rabat,Agdal,Appartement,06/05/2026,4500,50.0,Location,Appartement  2 pièces 50 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,03/05/2026,11500,85.0,Location,Appartement meublé 3 pièces 85 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,03/05/2026,12000,50.0,Location,Appartement meublé 2 pièces 50 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,02/05/2026,8200,65.0,Location,Appartement meublé 2 pièces 65 m² Rabat  « Agdal »,
Rabat,Diour Jamaa,Appartement,01/05/2026,8000,95.0,Location,Appartement  4 pièces 95 m² Rabat  « Diour Jamaa »,
Rabat,Agdal,Appartement,30/04/2026,7000,65.0,Location,Appartement  3 pièces 65 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,28/04/2026,12000,90.0,Location,Appartement  3 pièces 90 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,23/04/2026,8500,100.0,Location,Appartement  4 pièces 100 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,20/04/2026,3600,25.0,Location,Appartement  2 pièces 25 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,20/04/2026,13000,125.0,Location,Appartement meublé 5 pièces 125 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,18/04/2026,6000,22.0,Location,Appartement meublé 2 pièces 22 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,17/04/2026,7500,135.0,Location,Appartement  4 pièces 135 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,13/04/2026,8000,62.0,Location,Appartement meublé 3 pièces 62 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,11/04/2026,8500,75.0,Location,Appartement meublé 2 pièces 75 m² Rabat  « Hassan »,
Rabat,Hay Al Farah,Appartement,11/04/2026,4000,60.0,Location,Appartement  3 pièces 60 m² Rabat  « Hay Al Farah »,
Rabat,Agdal,Appartement,09/04/2026,9000,55.0,Location,Appartement meublé 2 pièces 55 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,07/04/2026,7000,50.0,Location,Appartement meublé 2 pièces 50 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,06/04/2026,18000,60.0,Location,Appartement meublé 2 pièces 60 m² Rabat  « Agdal »,
Rabat,Agdal,Appartement,06/04/2026,8000,55.0,Location,Appartement meublé 2 pièces 55 m² Rabat  « Agdal »,
Rabat,Hay Riad,Appartement,04/04/2026,14000,91.0,Location,Appartement meublé 3 pièces 91 m² Rabat  « Hay Riad »,
Rabat,Hassan,Appartement,02/04/2026,21000,80.0,Location,Appartement meublé 3 pièces 80 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,01/04/2026,21000,90.0,Location,Appartement meublé 3 pièces 90 m² Rabat  « Hassan »,
Rabat,Non spécifié,Appartement,31/03/2026,2900,28.0,Location,Appartement  1 pièces 28 m² Rabat,
Rabat,Agdal,Appartement,30/03/2026,27000,120.0,Location,Appartement meublé 4 pièces 120 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,28/03/2026,5000,30.0,Location,Appartement meublé 2 pièces 30 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,26/03/2026,18000,60.0,Location,Appartement  2 pièces 60 m² Rabat  « Agdal »,
Rabat,Hassan,Appartement,24/03/2026,7000,30.0,Location,Appartement meublé 2 pièces 30 m² Rabat  « Hassan »,
Rabat,Hassan,Appartement,24/03/2026,8000,70.0,Location,Appartement meublé 2 pièces 70 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,16/03/2026,21000,70.0,Location,Appartement meublé 3 pièces 70 m² Rabat  « Agdal »,
Rabat,Agdal,Appartement,13/03/2026,11000,100.0,Location,Appartement meublé 3 pièces 100 m² Rabat  « Agdal »,
Rabat,Haut Agdal,Appartement,27/02/2026,18000,60.0,Location,Appartement meublé 2 pièces 60 m² Rabat  « Haut Agdal »,
Rabat,Yacoub El Mansour,Appartement,23/02/2026,12000,0.0,Location,Appartement  4 pièces 0 m² Rabat  « Yacoub El Mansour »,
Rabat,Agdal,Appartement,23/02/2026,8500,95.0,Location,Appartement meublé 3 pièces 95 m² Rabat  « Agdal »,
Rabat,Agdal,Appartement,17/02/2026,4500,55.0,Location,Appartement  2 pièces 55 m² Rabat  « Agdal »,
Rabat,Hay Riad,Appartement,16/02/2026,9500,118.0,Location,Appartement  4 pièces 118 m² Rabat  « Hay Riad »,
Rabat,Haut Agdal,Appartement,16/02/2026,13000,110.0,Location,Appartement  3 pièces 110 m² Rabat  « Haut Agdal »,
Rabat,Souissi,Appartement,14/02/2026,22000,145.0,Location,Appartement  4 pièces 145 m² Rabat  « Souissi »,
Rabat,Hassan,Appartement,10/02/2026,17500,168.0,Location,Appartement  3 pièces 168 m² Rabat  « Hassan »,
Rabat,Agdal,Appartement,09/02/2026,6500,90.0,Location,Appartement  3 pièces 90 m² Rabat  « Agdal »,
Rabat,Haut Agdal,Appartement,08/02/2026,9000,55.0,Location,Appartement meublé 2 pièces 55 m² Rabat  « Haut Agdal »,
Rabat,Non spécifié,Appartement,08/02/2026,8600,98.0,Location,Appartement  3 pièces 98 m² Rabat,
Rabat,Haut Agdal,Appartement,07/02/2026,9000,78.0,Location,Appartement  2 pièces 78 m² Rabat  « Haut Agdal »,
Rabat,Souissi,Appartement,05/02/2026,21000,140.0,Location,Appartement  4 pièces 140 m² Rabat  « Souissi »,
Rabat,Agdal,Appartement,03/02/2026,18000,60.0,Location,Appartement meublé 2 pièces 60 m² Rabat  « Agdal »,
Rabat,Hay Riad,Appartement,02/02/2026,14500,80.0,Location,Appartement meublé 3 pièces 80 m² Rabat  « Hay Riad »,
Rabat,Non spécifié,Appartement,01/02/2026,13500,158.0,Location,Appartement  4 pièces 158 m² Rabat,
Fès,Saies,Appartement,28/04/2026,1000,100.0,Location,Appartement  4 pièces 100 m² Fès  « Saies »,
Fès,Non spécifié,Appartement,23/03/2026,6000,45.0,Location,Appartement meublé 2 pièces 45 m² Fès,
Fès,Agdal,Appartement,14/03/2026,10500,90.0,Location,Appartement  4 pièces 90 m² Fès  « Agdal »,
Fès,Centre,Appartement,13/03/2026,9000,65.0,Location,Appartement meublé 3 pièces 65 m² Fès  « Centre »,
Fès,Centre,Appartement,09/03/2026,7500,70.0,Location,Appartement  3 pièces 70 m² Fès  « Centre »,
Fès,Fès Médina,Appartement,09/03/2026,7500,76.0,Location,Appartement meublé 3 pièces 76 m² Fès  « Fès Médina »,
Fès,Route Ain Chkaf,Appartement,09/03/2026,10500,65.0,Location,Appartement meublé 2 pièces 65 m² Fès  « Route Ain Chkaf »,
Fès,Centre,Appartement,09/03/2026,6000,35.0,Location,Appartement meublé 2 pièces 35 m² Fès  « Centre »,
Fès,Centre,Appartement,08/03/2026,10500,70.0,Location,Appartement meublé 3 pièces 70 m² Fès  « Centre »,
Fès,Centre,Appartement,08/03/2026,9000,65.0,Location,Appartement meublé 3 pièces 65 m² Fès  « Centre »,
Fès,Agdal,Appartement,08/03/2026,10500,90.0,Location,Appartement  3 pièces 90 m² Fès  « Agdal »,
Fès,Centre,Appartement,08/03/2026,9000,80.0,Location,Appartement meublé 4 pièces 80 m² Fès  « Centre »,
